sequence_number,rtt_ms,bytes_received,status
934,32.378,28,SUCCESS
935,32.582,1400,SUCCESS
936,32.661,28,SUCCESS
937,32.443,1400,SUCCESS
938,30.857,28,SUCCESS
939,,0,LOST
940,32.476,28,SUCCESS
941,30.079,1400,SUCCESS
942,,0,LOST
943,33.301,1400,SUCCESS
944,49.740,28,SUCCESS
945,,0,LOST
946,30.911,28,SUCCESS
947,32.799,1400,SUCCESS
948,32.485,28,SUCCESS
949,31.883,1400,SUCCESS
950,31.440,28,SUCCESS
951,32.932,1400,SUCCESS
952,,0,LOST
953,31.978,1400,SUCCESS
954,,0,LOST
955,32.278,1400,SUCCESS
956,31.931,28,SUCCESS
957,33.472,1400,SUCCESS
958,32.940,28,SUCCESS
959,34.068,1400,SUCCESS
960,34.089,28,SUCCESS
961,31.820,1400,SUCCESS
962,31.083,28,SUCCESS
963,,0,LOST
964,31.254,28,SUCCESS
965,30.329,1400,SUCCESS
966,,0,LOST
967,33.823,1400,SUCCESS
968,31.872,28,SUCCESS
969,,0,LOST
970,30.936,28,SUCCESS
971,32.453,1400,SUCCESS
972,30.686,28,SUCCESS
973,32.964,1400,SUCCESS
974,31.882,28,SUCCESS
975,31.699,1400,SUCCESS
976,30.652,28,SUCCESS
977,31.345,1400,SUCCESS
978,31.088,28,SUCCESS
979,33.529,1400,SUCCESS
980,31.651,28,SUCCESS
981,,0,LOST
982,30.808,28,SUCCESS
983,31.252,1400,SUCCESS
984,32.842,28,SUCCESS
985,31.794,1400,SUCCESS
986,34.776,28,SUCCESS
987,,0,LOST
988,31.272,28,SUCCESS
989,32.549,1400,SUCCESS
990,31.509,28,SUCCESS
991,32.271,1400,SUCCESS
992,32.540,28,SUCCESS
993,33.659,1400,SUCCESS
994,32.035,28,SUCCESS
995,31.081,1400,SUCCESS
996,31.353,28,SUCCESS
997,32.512,1400,SUCCESS
998,31.220,28,SUCCESS
999,32.148,1400,SUCCESS
1000,,0,LOST
1001,31.536,1400,SUCCESS
1002,32.523,28,SUCCESS
1003,31.048,1400,SUCCESS
1004,32.967,28,SUCCESS
1005,31.874,1400,SUCCESS
1006,31.458,28,SUCCESS
1007,31.130,1400,SUCCESS
1008,,0,LOST
1009,33.646,1400,SUCCESS
1010,32.367,28,SUCCESS
1011,32.679,1400,SUCCESS
1012,31.093,28,SUCCESS
1013,,0,LOST
1014,32.188,28,SUCCESS
1015,33.052,1400,SUCCESS
1016,30.690,28,SUCCESS
1017,32.716,1400,SUCCESS
1018,32.799,28,SUCCESS
1019,48.334,1400,SUCCESS
1020,31.931,28,SUCCESS
1021,30.217,1400,SUCCESS
1022,31.555,28,SUCCESS
1023,33.455,1400,SUCCESS
1024,32.094,28,SUCCESS
1025,,0,LOST
1026,32.509,28,SUCCESS
1027,34.425,1400,SUCCESS
1028,30.539,28,SUCCESS
1029,32.987,1400,SUCCESS
1030,30.919,28,SUCCESS
1031,32.521,1400,SUCCESS
1032,41.613,28,SUCCESS
1033,32.748,1400,SUCCESS
1034,,0,LOST
1035,32.619,1400,SUCCESS
1036,32.123,28,SUCCESS
1037,32.101,1400,SUCCESS
1038,32.585,28,SUCCESS
1039,52.186,1400,SUCCESS
1040,,0,LOST
1041,32.415,1400,SUCCESS
1042,53.312,28,SUCCESS
1043,33.872,1400,SUCCESS
1044,32.975,28,SUCCESS
1045,32.256,1400,SUCCESS
1046,31.131,28,SUCCESS
1047,32.229,1400,SUCCESS
1048,30.968,28,SUCCESS
1049,33.862,1400,SUCCESS
1050,31.984,28,SUCCESS
1051,32.875,1400,SUCCESS
1052,31.531,28,SUCCESS
1053,,0,LOST
1054,32.349,28,SUCCESS
1055,32.251,1400,SUCCESS
1056,32.418,28,SUCCESS
1057,33.804,1400,SUCCESS
1058,30.911,28,SUCCESS
1059,32.116,1400,SUCCESS
1060,32.432,28,SUCCESS
1061,39.948,1400,SUCCESS
1062,32.136,28,SUCCESS
1063,31.977,1400,SUCCESS
1064,54.435,28,SUCCESS
1065,31.836,1400,SUCCESS
1066,31.821,28,SUCCESS
1067,33.041,1400,SUCCESS
1068,31.508,28,SUCCESS
1069,33.995,1400,SUCCESS
1070,31.354,28,SUCCESS
1071,32.089,1400,SUCCESS
1072,38.415,28,SUCCESS
1073,31.820,1400,SUCCESS
1074,31.465,28,SUCCESS
1075,31.751,1400,SUCCESS
1076,31.259,28,SUCCESS
1077,33.376,1400,SUCCESS
1078,32.231,28,SUCCESS
1079,33.428,1400,SUCCESS
1080,32.550,28,SUCCESS
1081,33.544,1400,SUCCESS
1082,32.799,28,SUCCESS
1083,31.919,1400,SUCCESS
1084,31.550,28,SUCCESS
1085,31.783,1400,SUCCESS
1086,29.990,28,SUCCESS
1087,32.025,1400,SUCCESS
1088,32.329,28,SUCCESS
1089,32.434,1400,SUCCESS
1090,32.267,28,SUCCESS
1091,33.127,1400,SUCCESS
1092,32.444,28,SUCCESS
1093,32.519,1400,SUCCESS
1094,33.848,28,SUCCESS
1095,32.098,1400,SUCCESS
1096,34.064,28,SUCCESS
1097,31.167,1400,SUCCESS
1098,32.223,28,SUCCESS
1099,33.520,1400,SUCCESS
1100,31.252,28,SUCCESS
1101,33.044,1400,SUCCESS
1102,31.563,28,SUCCESS
1103,34.748,1400,SUCCESS
1104,31.087,28,SUCCESS
1105,31.257,1400,SUCCESS
1106,31.278,28,SUCCESS
1107,33.817,1400,SUCCESS
1108,32.202,28,SUCCESS
1109,33.820,1400,SUCCESS
1110,33.379,28,SUCCESS
1111,32.128,1400,SUCCESS
1112,46.512,28,SUCCESS
1113,32.161,1400,SUCCESS
1114,32.714,28,SUCCESS
1115,33.337,1400,SUCCESS
1116,31.247,28,SUCCESS
1117,32.154,1400,SUCCESS
1118,33.153,28,SUCCESS
1119,33.069,1400,SUCCESS
1120,,0,LOST
1121,,0,LOST
1122,32.552,28,SUCCESS
1123,32.627,1400,SUCCESS
1124,29.409,28,SUCCESS
1125,31.183,1400,SUCCESS
1126,33.241,28,SUCCESS
1127,55.075,1400,SUCCESS
1128,32.275,28,SUCCESS
1129,,0,LOST
1130,31.484,28,SUCCESS
1131,31.638,1400,SUCCESS
1132,31.835,28,SUCCESS
1133,31.970,1400,SUCCESS
1134,61.664,28,SUCCESS
1135,,0,LOST
1136,31.567,28,SUCCESS
1137,33.304,1400,SUCCESS
1138,32.146,28,SUCCESS
1139,32.808,1400,SUCCESS
1140,,0,LOST
1141,34.711,1400,SUCCESS
1142,31.385,28,SUCCESS
1143,32.902,1400,SUCCESS
1144,32.555,28,SUCCESS
1145,31.591,1400,SUCCESS
1146,32.772,28,SUCCESS
1147,31.889,1400,SUCCESS
1148,32.881,28,SUCCESS
1149,,0,LOST
1150,31.876,28,SUCCESS
1151,32.997,1400,SUCCESS
1152,32.767,28,SUCCESS
1153,,0,LOST
1154,30.349,28,SUCCESS
1155,49.430,1400,SUCCESS
1156,31.439,28,SUCCESS
1157,61.517,1400,SUCCESS
1158,51.480,28,SUCCESS
1159,31.940,1400,SUCCESS
1160,32.650,28,SUCCESS
1161,32.411,1400,SUCCESS
1162,31.876,28,SUCCESS
1163,31.672,1400,SUCCESS
1164,61.479,28,SUCCESS
1165,33.054,1400,SUCCESS
1166,31.244,28,SUCCESS
1167,32.796,1400,SUCCESS
1168,31.081,28,SUCCESS
1169,51.172,1400,SUCCESS
1170,32.222,28,SUCCESS
1171,,0,LOST
1172,32.775,28,SUCCESS
1173,33.445,1400,SUCCESS
1174,32.465,28,SUCCESS
1175,32.310,1400,SUCCESS
1176,31.716,28,SUCCESS
1177,34.239,1400,SUCCESS
1178,31.841,28,SUCCESS
1179,32.348,1400,SUCCESS
1180,,0,LOST
1181,32.312,1400,SUCCESS
1182,32.631,28,SUCCESS
1183,,0,LOST
1184,32.127,28,SUCCESS
1185,33.184,1400,SUCCESS
1186,32.419,28,SUCCESS
1187,62.641,1400,SUCCESS
1188,32.168,28,SUCCESS
1189,32.118,1400,SUCCESS
1190,32.229,28,SUCCESS
1191,32.162,1400,SUCCESS
1192,31.348,28,SUCCESS
1193,31.689,1400,SUCCESS
1194,32.106,28,SUCCESS
1195,33.540,1400,SUCCESS
1196,31.318,28,SUCCESS
1197,34.299,1400,SUCCESS
1198,33.895,28,SUCCESS
1199,33.315,1400,SUCCESS
